year,county_code,deaths,population,crude_rate
2015,21107,10,46222,21.634719397689413
2015,21111,150,763623,19.64
2015,21117,20,165012,12.12
2015,21125,15,60094,24.96089459846241
2015,21151,16,87824,18.218254691200585
2015,21195,11,61792,17.80165717244951
2015,21199,19,63782,29.78896867454768
2015,21227,14,122851,11.39591863314096
2015,22001,12,62577,19.176374706361763
2015,22005,16,119455,13.394165166799214
2015,22009,11,41103,26.76203683429433
2015,22015,13,125175,10.385460355502296
2015,22017,54,251460,21.47
2015,22019,35,198788,17.61
2015,22033,100,446753,22.38
2015,22039,12,33743,35.562931570992504
2015,22045,10,74103,13.494730307814798
2015,22051,61,436275,13.98
2015,22055,48,240098,19.99
2015,22057,22,98325,22.37
2015,22061,10,47774,20.93188763762716
2015,22063,27,137788,19.6
2015,22071,169,389617,43.38
2015,22073,33,156761,21.05
2015,22079,26,132141,19.68
2015,22095,10,43626,22.922110667950307
2015,22097,19,83848,22.660051521801353
2015,22099,15,53835,27.862914460852608
2015,22103,34,250088,13.6
2015,22105,22,128755,17.09
2015,22109,24,113972,21.06
2015,23003,12,68628,17.485574401119077
2015,23005,19,289977,6.552243798646099
2015,23011,22,119980,18.34
2015,23019,17,152692,11.133523694758075
2015,23031,16,201169,7.953511723973375
2015,24003,49,564195,8.68
2015,24005,98,831128,11.79
2015,24009,11,90595,12.141950438765937
2015,24015,11,102382,10.744076107128206
2015,24017,12,156118,7.686493549750829
2015,24021,22,245322,8.97
2015,24025,18,250290,7.191657677094571
2015,24027,13,313414,4.147868314753011
2015,24031,33,1040116,3.17
2015,24033,87,909535,9.57
2015,24043,20,149585,13.37
2015,24510,280,621849,45.03
2015,25001,10,214333,4.665637116076385
2015,25005,26,556772,4.67
2015,25009,17,776043,2.1906002631297494
2015,25013,24,470690,5.1
2015,25017,17,1585139,1.0724611532490211
2015,25021,13,696023,1.8677543701860428
2015,25023,17,510393,3.330766683712355
2015,25025,41,778121,5.27
2015,25027,31,818963,3.79
2015,26005,18,114625,15.703380588876772
2015,26015,10,59314,16.85942610513538
2015,26017,14,105659,13.250172725465886
2015,26021,27,154636,17.46
2015,26025,17,134314,12.656908438435309
2015,26045,10,108801,9.191091993639764
2015,26049,69,410849,16.79
2015,26065,27,286085,9.44
2015,26075,17,159494,10.658708164570454
2015,26077,23,260263,8.84
2015,26081,44,636369,6.91
2015,26087,12,88373,13.578808006970455
2015,26091,13,98573,13.188195550505716
2015,26093,16,187316,8.541715603578979
2015,26099,83,864840,9.6
2015,26103,13,67215,19.340920925388676
2015,26121,14,172790,8.102320736153713
2015,26125,107,1242304,8.61
2015,26139,17,279955,6.0724044935793255
2015,26145,22,193307,11.38
2015,26147,15,159875,9.382329945269742
2015,26161,20,358880,5.57
2015,26163,364,1759335,20.69
2015,27003,26,344151,7.55
2015,27037,30,414686,7.23
2015,27053,79,1223149,6.46
2015,27123,40,538133,7.43
2015,27137,25,200431,12.47
2015,27139,12,141660,8.470986869970352
2015,27145,10,154708,6.46378984926442
2015,27163,11,251597,4.372071209116166
2015,27171,11,131311,8.377059043035237
2015,28011,10,33322,30.010203469179523
2015,28027,14,24620,56.86433793663688
2015,28033,25,173323,14.42
2015,28035,10,75944,13.167597176867165
2015,28047,33,201410,16.38
2015,28049,50,242891,20.59
2015,28059,26,141425,18.38
2015,28073,12,60618,19.79610016826685
2015,28075,16,78524,20.3759360195609
2015,28081,12,85300,14.06799531066823
2015,28085,14,34649,40.405206499466075
2015,28089,20,103465,19.33
2015,28099,12,29463,40.72904999490887
2015,28107,14,34167,40.97520999795124
2015,28109,11,55191,19.930785816528054
2015,28121,25,149039,16.77
2015,28149,10,47485,21.059281878487944
2015,28151,23,48130,47.79
2015,29019,11,174974,6.286648302033446
2015,29021,13,89100,14.590347923681257
2015,29029,10,44237,22.605511223636324
2015,29031,10,78572,12.72718016596243
2015,29037,18,101603,17.716012322470792
2015,29043,11,83279,13.2086120150338
2015,29047,41,235637,17.4
2015,29051,10,76720,13.034410844629823
2015,29071,16,102426,15.621033721906546
2015,29077,48,288072,16.66
2015,29091,10,40117,24.927088266819553
2015,29095,160,687623,23.27
2015,29097,18,118596,15.177577658605687
2015,29099,37,224124,16.51
2015,29113,12,54696,21.93944712593243
2015,29145,10,58615,17.060479399471124
2015,29183,39,385590,10.11
2015,29187,12,66520,18.039687312086592
2015,29189,194,1003362,19.33
2015,29201,12,39008,30.762920426579164
2015,29213,12,54592,21.98124267291911
2015,29215,10,25690,38.92565200467108
2015,29225,12,37483,32.01451324600485
2015,29510,143,315685,45.3
2015,30013,14,82278,17.015484090522374
2015,30029,18,96165,18.7178287318671
2015,30031,11,100739,10.91930632624902
2015,30047,10,29457,33.947788301592155
2015,30049,10,66418,15.056159474841158
2015,30063,22,114181,19.27
2015,30111,30,157048,19.1
2015,31055,70,550064,12.73
2015,31109,20,306468,6.53
2015,32003,311,2114801,14.71
2015,32007,15,51935,28.88225666698758
2015,32023,11,42477,25.896367445911906
2015,32031,65,446903,14.54
2015,32510,10,54521,18.341556464481577
2015,33003,10,47285,21.148355715343133
2015,33011,41,406678,10.08
2015,33013,10,147994,6.757030690433395
2015,33015,21,301777,6.96
2015,33017,10,126825,7.88488074117879
2015,34001,24,274219,8.75
2015,34003,24,938506,2.56
2015,34005,19,450226,4.220102792819606
2015,34007,50,510923,9.79
2015,34011,12,155854,7.69951364738794
2015,34013,113,797434,14.17
2015,34015,20,291479,6.86
2015,34017,25,674836,3.7
2015,34021,23,371398,6.19
2015,34023,20,840900,2.38
2015,34025,25,628715,3.98
2015,34027,13,499509,2.602555709706932
2015,34029,25,588721,4.25
2015,34031,20,510916,3.91
2015,34037,10,143673,6.960250012180437
2015,34039,23,555786,4.14
2015,35001,122,676685,18.03
2015,35005,22,65764,33.45
2015,35009,12,50398,23.810468669391643
2015,35013,29,214295,13.53
2015,35015,16,57578,27.78839139949286
2015,35025,19,71180,26.692891261590336
2015,35035,12,64362,18.64454181038501
2015,35039,14,39465,35.47447105029773
2015,35043,18,139394,12.91303786389658
2015,35045,23,118737,19.37
2015,35049,16,148686,10.760932434795475
2015,35061,15,75737,19.805379140974686
2015,36001,14,309381,4.525164764481335
2015,36005,69,1455444,4.74
2015,36027,14,295754,4.733663788148258
2015,36029,55,922578,5.96
2015,36047,132,2636735,5.01
2015,36055,54,749600,7.2
2015,36059,33,1361350,2.42
2015,36061,28,1644518,1.7
2015,36063,15,212652,7.053778003498674
2015,36065,12,232500,5.161290322580645
2015,36067,34,468463,7.26
2015,36071,20,377647,5.3
2015,36081,61,2339150,2.61
2015,36085,16,474558,3.3715583764260635
2015,36091,19,226249,8.397827172716786
2015,36103,56,1501587,3.73
2015,36111,10,180143,5.551145478869564
2015,36119,22,976396,2.25
2015,37001,16,158276,10.108923652354116
2015,37013,10,47651,20.98591844872091
2015,37019,10,122765,8.145644116808537
2015,37021,20,253178,7.9
2015,37023,13,88842,14.63271875914545
2015,37025,22,196762,11.18
2015,37027,17,81287,20.913553212690836
2015,37031,11,68879,15.970034408165043
2015,37035,25,155056,16.12
2015,37045,15,96879,15.483231660112098
2015,37049,10,103451,9.66641211781423
2015,37051,57,323838,17.6
2015,37057,24,164622,14.58
2015,37063,45,300952,14.95
2015,37065,13,54150,24.007386888273313
2015,37067,35,369019,9.48
2015,37069,12,63710,18.835347669125724
2015,37071,35,213442,16.4
2015,37081,66,517600,12.75
2015,37085,19,128140,14.827532386452319
2015,37089,23,112655,20.42
2015,37097,18,169866,10.59658789869662
2015,37101,16,185660,8.61790369492621
2015,37105,13,59660,21.79014415018438
2015,37107,10,58106,17.20992668571232
2015,37119,114,1034070,11.02
2015,37125,11,94352,11.65847040868238
2015,37127,13,93919,13.841714669023307
2015,37129,25,220358,11.35
2015,37133,30,186311,16.1
2015,37147,25,175842,14.22
2015,37151,23,142799,16.11
2015,37155,49,134197,36.51
2015,37157,13,91758,14.167701998735806
2015,37159,20,139142,14.37
2015,37161,11,66390,16.56876035547522
2015,37163,14,63724,21.969744523256544
2015,37169,15,46351,32.36176134279735
2015,37171,10,72743,13.747027205366837
2015,37179,15,222742,6.734248592542045
2015,37181,13,44568,29.168910429007358
2015,37183,58,1024198,5.66
2015,37191,22,124132,17.72
2015,37193,15,68502,21.897170885521593
2015,37195,10,81714,12.237805027290305
2015,38015,12,92991,12.904474626576766
2015,38017,14,171512,8.162694155510986
2015,39003,11,104425,10.533875987550873
2015,39017,39,376353,10.36
2015,39023,21,135959,15.45
2015,39025,15,201973,7.426735256692726
2015,39029,16,104806,15.266301547621321
2015,39035,190,1255921,15.13
2015,39049,181,1251722,14.46
2015,39057,14,164427,8.514416732045223
2015,39061,119,807598,14.74
2015,39085,19,229245,8.288076075814086
2015,39087,13,61109,21.273462174147834
2015,39089,20,170570,11.73
2015,39093,32,305147,10.49
2015,39095,46,433689,10.61
2015,39099,28,231900,12.07
2015,39103,14,176395,7.93673290059242
2015,39109,12,104224,11.513662879950875
2015,39113,77,532258,14.47
2015,39119,13,86290,15.065476880287402
2015,39131,10,28217,35.43962859269235
2015,39133,12,162275,7.394854413803729
2015,39139,21,121707,17.25
2015,39151,47,375165,12.53
2015,39153,86,541968,15.87
2015,39155,31,203751,15.21
2015,39157,14,92916,15.067372680700847
2015,39165,12,224469,5.345949774801865
2015,39169,13,116063,11.200813351369515
2015,39173,11,129730,8.479149001772914
2015,40017,22,133378,16.49
2015,40019,12,48689,24.646223993099056
2015,40027,33,274458,12.02
2015,40031,17,124648,13.638405750593673
2015,40037,22,70892,31.03
2015,40051,16,54648,29.278290147855365
2015,40079,11,49605,22.17518395323052
2015,40083,13,45996,28.263327245847464
2015,40101,13,69699,18.651630582935194
2015,40109,148,776864,19.05
2015,40113,11,47887,22.970743625618645
2015,40125,12,71875,16.695652173913043
2015,40131,15,90802,16.519459923790222
2015,40143,117,639242,18.3
2015,40145,13,76559,16.980368082132735
2015,41005,53,401515,13.2
2015,41011,10,63121,15.84258804518306
2015,41017,24,175268,13.69
2015,41019,31,107685,28.79
2015,41029,29,212567,13.64
2015,41033,21,84745,24.78
2015,41035,13,66016,19.69219583131362
2015,41039,54,362895,14.88
2015,41043,10,120547,8.295519589869512
2015,41047,37,330700,11.19
2015,41051,77,790294,9.74
2015,41067,38,574326,6.62
2015,42003,175,1230459,14.22
2015,42007,17,168871,10.066855765643599
2015,42011,44,415271,10.6
2015,42013,14,125593,11.147118071867062
2015,42017,41,627367,6.54
2015,42019,18,186818,9.635045873523964
2015,42021,21,136411,15.39
2015,42025,10,63960,15.634771732332707
2015,42029,29,515939,5.62
2015,42033,13,80994,16.050571647282517
2015,42037,11,66672,16.498680105591554
2015,42039,11,86484,12.719115674575646
2015,42041,21,246338,8.52
2015,42043,36,272983,13.19
2015,42045,49,563894,8.69
2015,42049,35,278045,12.59
2015,42051,18,133628,13.470230789954202
2015,42055,13,153638,8.461448339603482
2015,42069,26,211917,12.27
2015,42071,38,536624,7.08
2015,42077,39,360685,10.81
2015,42079,45,318449,14.13
2015,42081,13,116048,11.202261133324141
2015,42085,17,114234,14.881733984628044
2015,42089,14,166397,8.413613226199992
2015,42091,50,819264,6.1
2015,42095,27,300813,8.98
2015,42097,11,93246,11.796752675717993
2015,42101,307,1567442,19.59
2015,42107,20,144590,13.83
2015,42111,12,75522,15.889409708429332
2015,42125,32,208261,15.37
2015,42129,41,357956,11.45
2015,42133,49,442867,11.06
2015,44007,34,633473,5.37
2015,45003,33,165829,19.9
2015,45007,57,194692,29.28
2015,45013,30,179589,16.7
2015,45015,35,202786,17.26
2015,45019,71,389262,18.24
2015,45031,13,67548,19.245573518090836
2015,45035,29,152478,19.02
2015,45041,20,138900,14.4
2015,45043,11,61298,17.945120558582662
2015,45045,61,491863,12.4
2015,45051,56,309199,18.11
2015,45053,11,27824,39.53421506612996
2015,45057,12,85842,13.979171035157615
2015,45063,45,281833,15.97
2015,45071,10,38012,26.307481847837526
2015,45073,17,75713,22.45321146962873
2015,45075,20,89208,22.42
2015,45077,21,121691,17.26
2015,45079,72,407051,17.69
2015,45083,55,297302,18.5
2015,45085,17,107480,15.816896166728693
2015,45091,37,251195,14.73
2015,46099,18,185197,9.719379903562153
2015,46103,18,108702,16.559032952475576
2015,47001,11,75749,14.52164385008383
2015,47009,12,127253,9.430033083699401
2015,47011,20,104091,19.21
2015,47017,10,27910,35.829451809387315
2015,47021,14,39741,35.22810196019224
2015,47035,11,58229,18.89093063593742
2015,47037,110,678889,16.2
2015,47043,12,51487,23.30685415736011
2015,47065,50,354098,14.12
2015,47073,12,56471,21.249845053213154
2015,47093,58,451324,12.85
2015,47113,17,97610,17.416248335211556
2015,47119,11,87757,12.534612623494422
2015,47125,33,193479,17.06
2015,47141,15,74553,20.119914691561707
2015,47147,11,68570,16.04200087501823
2015,47149,33,298612,11.05
2015,47155,11,95946,11.464782273362099
2015,47157,208,938069,22.17
2015,47163,26,156791,16.58
2015,47165,23,175989,13.07
2015,47167,13,61870,21.01179893324713
2015,47179,17,126302,13.45980269512755
2015,47187,15,211672,7.08643561737027
2015,47189,28,128911,21.72
2015,48001,13,57580,22.577283779089964
2015,48005,16,88255,18.129284459803976
2015,48021,17,80527,21.110931737181318
2015,48027,51,334941,15.23
2015,48029,204,1897753,10.75
2015,48037,19,93389,20.345008512779877
2015,48039,35,346312,10.11
2015,48041,18,215037,8.37065249236178
2015,48061,14,422156,3.3163096106652517
2015,48073,11,51542,21.341818322921114
2015,48085,76,914127,8.31
2015,48091,14,129048,10.848676461471701
2015,48099,14,75503,18.542309577102895
2015,48113,286,2553385,11.2
2015,48121,52,780612,6.66
2015,48135,24,159436,15.05
2015,48139,17,163632,10.389165933313777
2015,48141,67,835593,8.02
2015,48157,60,716087,8.38
2015,48167,55,322225,17.07
2015,48181,21,125467,16.74
2015,48183,34,124108,27.4
2015,48187,10,151249,6.61161396108404
2015,48201,646,4538028,14.24
2015,48203,15,66746,22.47325682437899
2015,48209,15,194739,7.702617349375318
2015,48213,20,79545,25.14
2015,48215,40,842304,4.75
2015,48217,12,34855,34.428346004877355
2015,48221,12,55423,21.651660862818684
2015,48231,15,89844,16.695605716575397
2015,48245,34,254308,13.37
2015,48251,15,159990,9.375585974123382
2015,48257,16,114690,13.950649577120934
2015,48265,14,50955,27.475223236188793
2015,48291,12,79654,15.065156803173725
2015,48303,33,299453,11.02
2015,48309,28,245671,11.4
2015,48329,21,161077,13.04
2015,48339,64,537559,11.91
2015,48349,12,48323,24.832895308652194
2015,48355,45,359715,12.51
2015,48361,11,84260,13.054830287206267
2015,48367,28,126042,22.21
2015,48375,15,121802,12.315068718083447
2015,48381,22,130269,16.89
2015,48409,15,67357,22.269400359279658
2015,48423,39,222936,17.49
2015,48439,202,1982498,10.19
2015,48441,18,136051,13.230332742868484
2015,48451,11,118105,9.313746242750096
2015,48453,92,1176558,7.82
2015,48471,14,70699,19.802260286566998
2015,48479,12,269721,4.44904178762499
2015,48485,13,131705,9.87054401882996
2015,48491,47,508514,9.24
2015,49011,26,336043,7.74
2015,49035,149,1107314,13.46
2015,49047,10,37928,26.365745623286223
2015,49049,56,575205,9.74
2015,49053,20,155602,12.85
2015,49057,40,243645,16.42
2015,50007,17,161382,10.534012467313579
2015,51003,10,105703,9.460469428493042
2015,51015,14,74314,18.838980542024384
2015,51019,16,77724,20.58566208635685
2015,51041,33,335687,9.83
2015,51053,10,27852,35.904064340083295
2015,51059,41,1142234,3.59
2015,51069,10,83199,12.019375232875396
2015,51087,33,325155,10.15
2015,51095,10,73147,13.671100660314162
2015,51107,24,375629,6.39
2015,51143,10,62194,16.078721420072675
2015,51153,20,451721,4.43
2015,51165,12,78593,15.268535365745041
2015,51177,17,130475,13.02931596091205
2015,51179,18,142003,12.67578853967874
2015,51191,11,54591,20.149841548973274
2015,51550,39,235429,16.57
2015,51650,30,136454,21.99
2015,51700,30,182385,16.45
2015,51710,43,246393,17.45
2015,51730,18,32477,55.423838408720016
2015,51740,27,96201,28.07
2015,51760,40,220289,18.16
2015,51770,17,99897,17.017528053895514
2015,51810,35,452745,7.73
2015,53005,30,190309,15.76
2015,53007,10,75644,13.21981915287399
2015,53009,16,73486,21.772854693410988
2015,53011,39,459495,8.49
2015,53015,11,103468,10.631306297599258
2015,53027,11,71122,15.466381710300611
2015,53033,149,2117125,7.04
2015,53035,30,260131,11.53
2015,53045,13,61023,21.30344296412828
2015,53053,95,843954,11.26
2015,53057,12,121846,9.848497283456165
2015,53061,73,772501,9.45
2015,53063,60,490945,12.22
2015,53067,25,269536,9.28
2015,53073,21,212284,9.89
2015,53077,36,248830,14.47
2015,54003,14,111901,12.511058882404981
2015,54011,16,96844,16.521415885341376
2015,54033,12,68714,17.46369007771342
2015,54039,37,188332,19.65
2015,54055,15,61164,24.52422993917991
2015,54061,11,104236,10.552975939214859
2015,54081,13,77510,16.77202941555928
2015,55009,16,258718,6.184339705780038
2015,55025,33,523643,6.3
2015,55035,13,102105,12.73199157729788
2015,55059,24,168437,14.25
2015,55063,14,118212,11.843129293134368
2015,55071,10,79806,12.530386186502268
2015,55073,11,135868,8.096093266994435
2015,55075,10,40884,24.45944623813717
2015,55079,157,957735,16.39
2015,55087,18,183245,9.82291467707168
2015,55095,10,43441,23.019727906816144
2015,55101,15,195080,7.689153167931106
2015,55105,16,161448,9.910311679302314
2015,55127,10,102804,9.727247967005175
2015,55133,33,396488,8.32
2015,55139,12,169546,7.077725219114576
2015,56013,10,40315,24.80466327669602
2015,56021,19,97121,19.56322525509416
2015,56025,19,82178,23.12054321107839
2016,1001,12,55416,21.654395842355996
2016,1003,26,208563,12.47
2016,1009,14,57704,24.261749618743934
2016,1015,30,114611,26.18
2016,1017,12,33843,35.45784948142895
2016,1033,10,54216,18.44473956027741
2016,1043,15,82471,18.18821161377939
2016,1047,20,40008,49.99
2016,1049,12,70900,16.925246826516222
2016,1051,28,81799,34.23
2016,1053,11,37728,29.156064461407972
2016,1055,20,102564,19.5
2016,1069,15,104056,14.415314830475896
2016,1071,13,52138,24.933829452606542
2016,1073,184,659521,27.9
2016,1077,19,92318,20.581035117745184
2016,1081,34,158991,21.38
2016,1083,12,92753,12.93758692441215
2016,1089,63,356967,17.65
2016,1095,21,95157,22.07
2016,1097,115,414836,27.72
2016,1101,61,226349,26.95
2016,1103,29,119012,24.37
2016,1113,13,58172,22.347521144193085
2016,1115,13,88019,14.769538395119236
2016,1117,31,210622,14.72
2016,1121,15,80103,18.725890416089285
2016,1125,34,206102,16.5
2016,1127,17,64967,26.167131004971754
2016,2020,77,298192,25.82
2016,2090,26,100605,25.84
2016,2122,11,58506,18.801490445424403
2016,2170,21,104365,20.12
2016,4003,29,125770,23.06
2016,4005,13,140908,9.225877877764214
2016,4013,632,4242997,14.9
2016,4015,67,205249,32.64
2016,4017,24,110026,21.81
2016,4019,154,1016206,15.15
2016,4021,67,418540,16.01
2016,4025,53,225562,23.5
2016,4027,23,205631,11.19
2016,5005,11,41062,26.788758462812332
2016,5007,27,258291,10.45
2016,5031,19,105835,17.952473189398592
2016,5035,16,49235,32.497207271250126
2016,5045,19,122227,15.5448468832582
2016,5051,17,97477,17.440011489889923
2016,5055,10,44598,22.42253015830306
2016,5069,22,70016,31.42
2016,5085,11,72228,15.229550866699896
2016,5091,12,43787,27.40539429511042
2016,5093,15,42835,35.01809268121863
2016,5115,13,63779,20.382884648552032
2016,5119,99,393250,25.17
2016,5125,15,118703,12.636580372863364
2016,5131,19,127793,14.86779401062656
2016,5143,25,228049,10.96
2016,6001,149,1647704,9.04
2016,6007,34,226864,14.99
2016,6013,116,1135127,10.22
2016,6017,22,185625,11.85
2016,6019,80,979915,8.16
2016,6023,30,136646,21.95
2016,6029,113,884788,12.77
2016,6031,20,149785,13.35
2016,6033,12,64116,18.716077110237695
2016,6037,809,10137915,7.98
2016,6039,11,154697,7.11067441514703
2016,6041,19,260651,7.28944066970777
2016,6047,22,268672,8.19
2016,6053,57,435232,13.1
2016,6057,15,99107,15.135156951577589
2016,6059,156,3172532,4.92
2016,6061,31,380531,8.15
2016,6065,179,2387741,7.5
2016,6067,141,1514460,9.31
2016,6071,231,2140096,10.79
2016,6073,206,3317749,6.21
2016,6075,46,870887,5.28
2016,6077,101,733709,13.77
2016,6079,25,282887,8.84
2016,6081,41,764797,5.36
2016,6083,30,446170,6.72
2016,6085,80,1919402,4.17
2016,6087,25,274673,9.1
2016,6089,27,179631,15.03
2016,6093,13,43603,29.814462307639385
2016,6095,40,440207,9.09
2016,6097,27,503070,5.37
2016,6099,37,541560,6.83
2016,6101,18,96651,18.62370798025887
2016,6107,49,460437,10.64
2016,6111,59,849738,6.94
2016,6113,17,215802,7.877591495908287
2016,8001,66,498187,13.25
2016,8005,83,637068,13.03
2016,8013,29,322226,9.0
2016,8029,11,30442,36.13428815452336
2016,8031,96,693060,13.85
2016,8035,40,328632,12.17
2016,8041,142,688284,20.63
2016,8059,61,571837,10.67
2016,8069,52,339993,15.29
2016,8077,38,150083,25.32
2016,8101,27,165123,16.35
2016,8123,33,294932,11.19
2016,9001,44,944177,4.66
2016,9003,28,892389,3.14
2016,9005,14,182571,7.668249612479528
2016,9009,48,856875,5.6
2016,9011,12,269801,4.447722580716898
2016,9013,13,151118,8.602549001442581
2016,10001,19,174827,10.86788653926453
2016,10003,70,556987,12.57
2016,10005,23,220251,10.44
2016,11001,107,681170,15.71
2016,12001,28,263496,10.63
2016,12005,33,183974,17.94
2016,12009,90,579130,15.54
2016,12011,189,1909632,9.9
2016,12015,29,178465,16.25
2016,12017,26,143621,18.1
2016,12019,35,208311,16.8
2016,12021,37,365136,10.13
2016,12023,11,69299,15.87324492416918
2016,12031,164,926255,17.71
2016,12033,50,315187,15.86
2016,12053,32,182835,17.5
2016,12055,23,100917,22.79
2016,12057,153,1376238,11.12
2016,12061,21,151563,13.86
2016,12069,44,335396,13.12
2016,12071,109,722336,15.09
2016,12073,22,287822,7.64
2016,12081,68,375888,18.09
2016,12083,62,349020,17.76
2016,12085,20,158701,12.6
2016,12086,278,2712945,10.25
2016,12087,11,79077,13.910492304968576
2016,12089,18,80622,22.32641214556821
2016,12091,40,201170,19.88
2016,12095,165,1314367,12.55
2016,12097,36,336015,10.71
2016,12099,177,1443810,12.26
2016,12101,64,512368,12.49
2016,12103,142,960730,14.78
2016,12105,86,666149,12.91
2016,12107,15,72277,20.753490045242607
2016,12109,33,235087,14.04
2016,12111,42,306507,13.7
2016,12113,33,170497,19.36
2016,12115,61,412569,14.79
2016,12117,58,455479,12.73
2016,12119,12,123996,9.677731539727088
2016,12127,76,529364,14.36
2016,12131,12,65889,18.212448208350406
2016,13009,14,45144,31.011873117136272
2016,13015,24,103807,23.12
2016,13021,27,152760,17.67
2016,13031,11,74722,14.72123337169776
2016,13033,11,22688,48.48377997179126
2016,13045,13,116261,11.18173764202957
2016,13047,10,66398,15.060694599234917
2016,13051,72,289082,24.91
2016,13057,22,241689,9.1
2016,13059,11,124707,8.820675663755845
2016,13063,50,279462,17.89
2016,13067,83,748150,11.09
2016,13071,12,45708,26.253609871357312
2016,13073,24,147450,16.28
2016,13077,15,140526,10.674181290295035
2016,13089,122,740321,16.48
2016,13095,15,90017,16.663519113056424
2016,13097,16,142224,11.24985937675779
2016,13103,11,58712,18.735522550756233
2016,13113,12,111627,10.750087344459674
2016,13115,19,96560,19.67688483844242
2016,13117,11,221009,4.97717287531277
2016,13121,204,1023336,19.93
2016,13127,16,84502,18.934463089631013
2016,13135,88,907135,9.7
2016,13139,27,196637,13.73
2016,13151,30,221768,13.53
2016,13153,22,152122,14.46
2016,13179,12,62570,19.17852005753556
2016,13185,13,114628,11.341033604354957
2016,13215,37,197485,18.74
2016,13217,20,106999,18.69
2016,13223,17,155825,10.909674314134445
2016,13245,35,201647,17.36
2016,13247,12,89355,13.429578646969953
2016,13255,12,64806,18.516803999629666
2016,13285,15,70005,21.427040925648168
2016,13295,11,67896,16.201248969011427
2016,13297,16,90184,17.741506253880956
2016,15001,23,198449,11.59
2016,15003,33,992605,3.32
2016,16001,65,444028,14.64
2016,16005,10,84377,11.851570925726206
2016,16019,12,112232,10.692137714733766
2016,16027,22,211698,10.39
2016,16055,13,154311,8.424545236567711
2016,16083,11,83514,13.171444308738655
2016,17019,18,208419,8.636448692297726
2016,17031,916,5203499,17.6
2016,17043,47,929368,5.06
2016,17077,10,58870,16.986580601324953
2016,17089,30,531715,5.64
2016,17091,11,110008,9.999272780161442
2016,17097,37,703047,5.26
2016,17111,13,307004,4.234472515016091
2016,17119,28,265759,10.54
2016,17143,20,185006,10.81
2016,17161,11,144784,7.597524588352305
2016,17163,48,262759,18.27
2016,17167,28,197499,14.18
2016,17179,10,134385,7.44130669345537
2016,17183,13,78111,16.642982422450103
2016,17197,51,689529,7.4
2016,17201,29,285873,10.14
2016,18003,67,370404,18.09
2016,18011,11,64653,17.013905000541353
2016,18017,10,37946,26.353238813050123
2016,18019,11,116031,9.480225112254484
2016,18029,10,49331,20.271229044616973
2016,18035,20,115603,17.3
2016,18039,28,203781,13.74
2016,18043,15,76990,19.483049746720354
2016,18057,24,316373,7.59
2016,18063,21,160610,13.08
2016,18067,11,82568,13.322352485224298
2016,18077,11,32418,33.931766302671356
2016,18081,13,151982,8.553644510534141
2016,18089,112,485846,23.05
2016,18095,18,129296,13.92154436332137
2016,18097,233,941229,24.75
2016,18105,10,145496,6.873041183262771
2016,18127,16,167791,9.535672354297906
2016,18141,39,269141,14.49
2016,18157,12,188059,6.380976183006397
2016,18163,25,181721,13.76
2016,18167,10,107931,9.265178678970825
2016,18177,13,66568,19.52890277610864
2016,19013,11,132904,8.276650815626317
2016,19113,22,221661,9.93
2016,19153,57,474045,12.02
2016,19155,10,93582,10.685815648308436
2016,19163,13,172474,7.537367951111472
2016,20015,11,67025,16.411786646773592
2016,20091,40,584451,6.84
2016,20103,10,80204,12.468206074509999
2016,20173,71,511995,13.87
2016,20177,35,178146,19.65
2016,20209,60,163831,36.62
2016,21019,12,48132,24.93143854400399
2016,21029,11,79151,13.897487081654052
2016,21047,12,72351,16.585810838827385
2016,21059,27,99674,27.09
2016,21067,52,318449,16.33
2016,21073,13,50560,25.712025316455698
2016,21093,17,107316,15.841067501584106
2016,21107,10,45904,21.78459393516905
2016,21111,185,765352,24.17
2016,21117,19,164945,11.518991178877808
2016,21145,10,65162,15.346367514809243
2016,21179,13,45559,28.53442788472091
2016,21195,14,60555,23.119478160350095
2016,21227,18,125532,14.338973329509606
2016,22001,20,62645,31.93
2016,22005,18,121587,14.804214266327813
2016,22009,10,41117,24.320840528248656
2016,22015,18,126057,14.279254622908685
2016,22017,61,248851,24.51
2016,22019,38,200601,18.94
2016,22033,97,447037,21.7
2016,22045,11,73273,15.012351070653585
2016,22051,87,436523,19.93
2016,22053,13,31413,41.38414032406965
2016,22055,45,241398,18.64
2016,22057,19,98305,19.327602868623163
2016,22063,28,140138,19.98
2016,22069,17,39162,43.409427506256065
2016,22071,150,391495,38.31
2016,22073,22,156983,14.01
2016,22079,32,132424,24.16
2016,22095,14,43631,32.08727739451307
2016,22097,23,83883,27.42
2016,22099,14,54007,25.92256559334901
2016,22103,37,253602,14.59
2016,22105,35,130710,26.78
2016,22109,25,113220,22.08
2016,23005,20,292041,6.85
2016,23019,15,151806,9.881032370262044
2016,23031,17,202343,8.401575542519385
2016,24003,40,568346,7.04
2016,24005,98,831026,11.79
2016,24009,10,91251,10.95878401332588
2016,24015,11,102603,10.72093408574798
2016,24017,17,157705,10.779620176912589
2016,24021,12,247591,4.846702828454992
2016,24025,28,251032,11.15
2016,24027,10,317233,3.152257173749263
2016,24031,29,1043863,2.78
2016,24033,119,908049,13.11
2016,24043,14,150292,9.315199744497379
2016,24510,255,614664,41.49
2016,25005,19,558324,3.4030419612984577
2016,25009,30,779018,3.85
