year,county_code,deaths,population,crude_rate,state,county,candidate,party
2016,10005,23,220251,10.44,Delaware,Sussex,Donald Trump,republican
2016,11001,107,681170,15.71,District of Columbia,District of Columbia,Hillary Clinton,democrat
2016,12001,28,263496,10.63,Florida,Alachua,Hillary Clinton,democrat
2016,12005,33,183974,17.94,Florida,Bay,Donald Trump,republican
2016,12009,90,579130,15.54,Florida,Brevard,Donald Trump,republican
2016,12011,189,1909632,9.9,Florida,Broward,Hillary Clinton,democrat
2016,12015,29,178465,16.25,Florida,Charlotte,Donald Trump,republican
2016,12017,26,143621,18.1,Florida,Citrus,Donald Trump,republican
2016,12019,35,208311,16.8,Florida,Clay,Donald Trump,republican
2016,12021,37,365136,10.13,Florida,Collier,Donald Trump,republican
2016,12023,11,69299,15.87324492416918,Florida,Columbia,Donald Trump,republican
2016,12031,164,926255,17.71,Florida,Duval,Donald Trump,republican
2016,12033,50,315187,15.86,Florida,Escambia,Donald Trump,republican
2016,12053,32,182835,17.5,Florida,Hernando,Donald Trump,republican
2016,12055,23,100917,22.79,Florida,Highlands,Donald Trump,republican
2016,12057,153,1376238,11.12,Florida,Hillsborough,Hillary Clinton,democrat
2016,12061,21,151563,13.86,Florida,Indian River,Donald Trump,republican
2016,12069,44,335396,13.12,Florida,Lake,Donald Trump,republican
2016,12071,109,722336,15.09,Florida,Lee,Donald Trump,republican
2016,12073,22,287822,7.64,Florida,Leon,Hillary Clinton,democrat
2016,12081,68,375888,18.09,Florida,Manatee,Donald Trump,republican
2016,12083,62,349020,17.76,Florida,Marion,Donald Trump,republican
2016,12085,20,158701,12.6,Florida,Martin,Donald Trump,republican
2016,12086,278,2712945,10.25,Florida,Miami-Dade,Hillary Clinton,democrat
2016,12087,11,79077,13.910492304968576,Florida,Monroe,Donald Trump,republican
2016,12089,18,80622,22.32641214556821,Florida,Nassau,Donald Trump,republican
2016,12091,40,201170,19.88,Florida,Okaloosa,Donald Trump,republican
2016,12095,165,1314367,12.55,Florida,Orange,Hillary Clinton,democrat
2016,12097,36,336015,10.71,Florida,Osceola,Hillary Clinton,democrat
2016,12099,177,1443810,12.26,Florida,Palm Beach,Hillary Clinton,democrat
2016,12101,64,512368,12.49,Florida,Pasco,Donald Trump,republican
2016,12103,142,960730,14.78,Florida,Pinellas,Donald Trump,republican
2016,12105,86,666149,12.91,Florida,Polk,Donald Trump,republican
2016,12107,15,72277,20.753490045242607,Florida,Putnam,Donald Trump,republican
2016,12109,33,235087,14.04,Florida,St. Johns,Donald Trump,republican
2016,12111,42,306507,13.7,Florida,St. Lucie,Donald Trump,republican
2016,12113,33,170497,19.36,Florida,Santa Rosa,Donald Trump,republican
2016,12115,61,412569,14.79,Florida,Sarasota,Donald Trump,republican
2016,12117,58,455479,12.73,Florida,Seminole,Donald Trump,republican
2016,12119,12,123996,9.677731539727088,Florida,Sumter,Donald Trump,republican
2016,12127,76,529364,14.36,Florida,Volusia,Donald Trump,republican
2016,12131,12,65889,18.212448208350406,Florida,Walton,Donald Trump,republican
2016,13009,14,45144,31.011873117136272,Georgia,Baldwin,Hillary Clinton,democrat
2016,13015,24,103807,23.12,Georgia,Bartow,Donald Trump,republican
2016,13021,27,152760,17.67,Georgia,Bibb,Hillary Clinton,democrat
2016,13031,11,74722,14.72123337169776,Georgia,Bulloch,Donald Trump,republican
2016,13033,11,22688,48.48377997179126,Georgia,Burke,Hillary Clinton,democrat
2016,13045,13,116261,11.18173764202957,Georgia,Carroll,Donald Trump,republican
2016,13047,10,66398,15.060694599234917,Georgia,Catoosa,Donald Trump,republican
2016,13051,72,289082,24.91,Georgia,Chatham,Hillary Clinton,democrat
2016,13057,22,241689,9.1,Georgia,Cherokee,Donald Trump,republican
2016,13059,11,124707,8.820675663755845,Georgia,Clarke,Hillary Clinton,democrat
2016,13063,50,279462,17.89,Georgia,Clayton,Hillary Clinton,democrat
2016,13067,83,748150,11.09,Georgia,Cobb,Hillary Clinton,democrat
2016,13071,12,45708,26.253609871357312,Georgia,Colquitt,Donald Trump,republican
2016,13073,24,147450,16.28,Georgia,Columbia,Donald Trump,republican
2016,13077,15,140526,10.674181290295035,Georgia,Coweta,Donald Trump,republican
2016,13089,122,740321,16.48,Georgia,DeKalb,Hillary Clinton,democrat
2016,13095,15,90017,16.663519113056424,Georgia,Dougherty,Hillary Clinton,democrat
2016,13097,16,142224,11.24985937675779,Georgia,Douglas,Hillary Clinton,democrat
2016,13103,11,58712,18.735522550756233,Georgia,Effingham,Donald Trump,republican
2016,13113,12,111627,10.750087344459674,Georgia,Fayette,Donald Trump,republican
2016,13115,19,96560,19.67688483844242,Georgia,Floyd,Donald Trump,republican
2016,13117,11,221009,4.97717287531277,Georgia,Forsyth,Donald Trump,republican
2016,13121,204,1023336,19.93,Georgia,Fulton,Hillary Clinton,democrat
2016,13127,16,84502,18.934463089631013,Georgia,Glynn,Donald Trump,republican
2016,13135,88,907135,9.7,Georgia,Gwinnett,Hillary Clinton,democrat
2016,13139,27,196637,13.73,Georgia,Hall,Donald Trump,republican
2016,13151,30,221768,13.53,Georgia,Henry,Hillary Clinton,democrat
2016,13153,22,152122,14.46,Georgia,Houston,Donald Trump,republican
2016,13179,12,62570,19.17852005753556,Georgia,Liberty,Hillary Clinton,democrat
2016,13185,13,114628,11.341033604354957,Georgia,Lowndes,Donald Trump,republican
2016,13215,37,197485,18.74,Georgia,Muscogee,Hillary Clinton,democrat
2016,13217,20,106999,18.69,Georgia,Newton,Hillary Clinton,democrat
2016,13223,17,155825,10.909674314134445,Georgia,Paulding,Donald Trump,republican
2016,13245,35,201647,17.36,Georgia,Richmond,Hillary Clinton,democrat
2016,13247,12,89355,13.429578646969953,Georgia,Rockdale,Hillary Clinton,democrat
2016,13255,12,64806,18.516803999629666,Georgia,Spalding,Donald Trump,republican
2016,13285,15,70005,21.427040925648168,Georgia,Troup,Donald Trump,republican
2016,13295,11,67896,16.201248969011427,Georgia,Walker,Donald Trump,republican
2016,13297,16,90184,17.741506253880956,Georgia,Walton,Donald Trump,republican
2016,15001,23,198449,11.59,Hawaii,Hawaii,Hillary Clinton,democrat
2016,15003,33,992605,3.32,Hawaii,Honolulu,Hillary Clinton,democrat
2016,16001,65,444028,14.64,Idaho,Ada,Donald Trump,republican
2016,16005,10,84377,11.851570925726206,Idaho,Bannock,Donald Trump,republican
2016,16019,12,112232,10.692137714733766,Idaho,Bonneville,Donald Trump,republican
2016,16027,22,211698,10.39,Idaho,Canyon,Donald Trump,republican
2016,16055,13,154311,8.424545236567711,Idaho,Kootenai,Donald Trump,republican
2016,16083,11,83514,13.171444308738655,Idaho,Twin Falls,Donald Trump,republican
2016,17019,18,208419,8.636448692297726,Illinois,Champaign,Hillary Clinton,democrat
2016,17031,916,5203499,17.6,Illinois,Cook,Hillary Clinton,democrat
2016,17043,47,929368,5.06,Illinois,DuPage,Hillary Clinton,democrat
2016,17077,10,58870,16.986580601324953,Illinois,Jackson,Hillary Clinton,democrat
2016,17089,30,531715,5.64,Illinois,Kane,Hillary Clinton,democrat
2016,17091,11,110008,9.999272780161442,Illinois,Kankakee,Donald Trump,republican
2016,17097,37,703047,5.26,Illinois,Lake,Hillary Clinton,democrat
2016,17111,13,307004,4.234472515016091,Illinois,McHenry,Donald Trump,republican
2016,17119,28,265759,10.54,Illinois,Madison,Donald Trump,republican
2016,17143,20,185006,10.81,Illinois,Peoria,Hillary Clinton,democrat
2016,17161,11,144784,7.597524588352305,Illinois,Rock Island,Hillary Clinton,democrat
2016,17163,48,262759,18.27,Illinois,St. Clair,Hillary Clinton,democrat
2016,17167,28,197499,14.18,Illinois,Sangamon,Donald Trump,republican
2016,17179,10,134385,7.44130669345537,Illinois,Tazewell,Donald Trump,republican
2016,17183,13,78111,16.642982422450103,Illinois,Vermilion,Donald Trump,republican
2016,17197,51,689529,7.4,Illinois,Will,Hillary Clinton,democrat
2016,17201,29,285873,10.14,Illinois,Winnebago,Hillary Clinton,democrat
2016,18003,67,370404,18.09,Indiana,Allen,Donald Trump,republican
2016,18011,11,64653,17.013905000541353,Indiana,Boone,Donald Trump,republican
2016,18017,10,37946,26.353238813050123,Indiana,Cass,Donald Trump,republican
2016,18019,11,116031,9.480225112254484,Indiana,Clark,Donald Trump,republican
2016,18029,10,49331,20.271229044616973,Indiana,Dearborn,Donald Trump,republican
2016,18035,20,115603,17.3,Indiana,Delaware,Donald Trump,republican
2016,18039,28,203781,13.74,Indiana,Elkhart,Donald Trump,republican
2016,18043,15,76990,19.483049746720354,Indiana,Floyd,Donald Trump,republican
2016,18057,24,316373,7.59,Indiana,Hamilton,Donald Trump,republican
2016,18063,21,160610,13.08,Indiana,Hendricks,Donald Trump,republican
2016,18067,11,82568,13.322352485224298,Indiana,Howard,Donald Trump,republican
2016,18077,11,32418,33.931766302671356,Indiana,Jefferson,Donald Trump,republican
2016,18081,13,151982,8.553644510534141,Indiana,Johnson,Donald Trump,republican
2016,18089,112,485846,23.05,Indiana,Lake,Hillary Clinton,democrat
2016,18095,18,129296,13.92154436332137,Indiana,Madison,Donald Trump,republican
2016,18097,233,941229,24.75,Indiana,Marion,Hillary Clinton,democrat
2016,18105,10,145496,6.873041183262771,Indiana,Monroe,Hillary Clinton,democrat
2016,18127,16,167791,9.535672354297906,Indiana,Porter,Donald Trump,republican
2016,18141,39,269141,14.49,Indiana,St. Joseph,Hillary Clinton,democrat
2016,18157,12,188059,6.380976183006397,Indiana,Tippecanoe,Donald Trump,republican
2016,18163,25,181721,13.76,Indiana,Vanderburgh,Donald Trump,republican
2016,18167,10,107931,9.265178678970825,Indiana,Vigo,Donald Trump,republican
2016,18177,13,66568,19.52890277610864,Indiana,Wayne,Donald Trump,republican
2016,19013,11,132904,8.276650815626317,Iowa,Black Hawk,Hillary Clinton,democrat
2016,19113,22,221661,9.93,Iowa,Linn,Hillary Clinton,democrat
2016,19153,57,474045,12.02,Iowa,Polk,Hillary Clinton,democrat
2016,19155,10,93582,10.685815648308436,Iowa,Pottawattamie,Donald Trump,republican
2016,19163,13,172474,7.537367951111472,Iowa,Scott,Hillary Clinton,democrat
2016,20015,11,67025,16.411786646773592,Kansas,Butler,Donald Trump,republican
2016,20091,40,584451,6.84,Kansas,Johnson,Donald Trump,republican
2016,20103,10,80204,12.468206074509999,Kansas,Leavenworth,Donald Trump,republican
2016,20173,71,511995,13.87,Kansas,Sedgwick,Donald Trump,republican
2016,20177,35,178146,19.65,Kansas,Shawnee,Donald Trump,republican
2016,20209,60,163831,36.62,Kansas,Wyandotte,Hillary Clinton,democrat
2016,21019,12,48132,24.93143854400399,Kentucky,Boyd,Donald Trump,republican
2016,21029,11,79151,13.897487081654052,Kentucky,Bullitt,Donald Trump,republican
2016,21047,12,72351,16.585810838827385,Kentucky,Christian,Donald Trump,republican
2016,21059,27,99674,27.09,Kentucky,Daviess,Donald Trump,republican
2016,21067,52,318449,16.33,Kentucky,Fayette,Hillary Clinton,democrat
2016,21073,13,50560,25.712025316455698,Kentucky,Franklin,Donald Trump,republican
2016,21093,17,107316,15.841067501584106,Kentucky,Hardin,Donald Trump,republican
2016,21107,10,45904,21.78459393516905,Kentucky,Hopkins,Donald Trump,republican
2016,21111,185,765352,24.17,Kentucky,Jefferson,Hillary Clinton,democrat
2016,21117,19,164945,11.518991178877808,Kentucky,Kenton,Donald Trump,republican
2016,21145,10,65162,15.346367514809243,Kentucky,McCracken,Donald Trump,republican
2016,21179,13,45559,28.53442788472091,Kentucky,Nelson,Donald Trump,republican
2016,21195,14,60555,23.119478160350095,Kentucky,Pike,Donald Trump,republican
2016,21227,18,125532,14.338973329509606,Kentucky,Warren,Donald Trump,republican
2016,22001,20,62645,31.93,Louisiana,Acadia,Donald Trump,republican
2016,22005,18,121587,14.804214266327813,Louisiana,Ascension,Donald Trump,republican
2016,22009,10,41117,24.320840528248656,Louisiana,Avoyelles,Donald Trump,republican
2016,22015,18,126057,14.279254622908685,Louisiana,Bossier,Donald Trump,republican
2016,22017,61,248851,24.51,Louisiana,Caddo,Hillary Clinton,democrat
2016,22019,38,200601,18.94,Louisiana,Calcasieu,Donald Trump,republican
2016,22033,97,447037,21.7,Louisiana,East Baton Rouge,Hillary Clinton,democrat
2016,22045,11,73273,15.012351070653585,Louisiana,Iberia,Donald Trump,republican
2016,22051,87,436523,19.93,Louisiana,Jefferson,Donald Trump,republican
2016,22053,13,31413,41.38414032406965,Louisiana,Jefferson Davis,Donald Trump,republican
2016,22055,45,241398,18.64,Louisiana,Lafayette,Donald Trump,republican
2016,22057,19,98305,19.327602868623163,Louisiana,Lafourche,Donald Trump,republican
2016,22063,28,140138,19.98,Louisiana,Livingston,Donald Trump,republican
2016,22069,17,39162,43.409427506256065,Louisiana,Natchitoches,Donald Trump,republican
2016,22071,150,391495,38.31,Louisiana,Orleans,Hillary Clinton,democrat
2016,22073,22,156983,14.01,Louisiana,Ouachita,Donald Trump,republican
2016,22079,32,132424,24.16,Louisiana,Rapides,Donald Trump,republican
2016,22095,14,43631,32.08727739451307,Louisiana,St. John the Baptist,Hillary Clinton,democrat
2016,22097,23,83883,27.42,Louisiana,St. Landry,Donald Trump,republican
2016,22099,14,54007,25.92256559334901,Louisiana,St. Martin,Donald Trump,republican
2016,22103,37,253602,14.59,Louisiana,St. Tammany,Donald Trump,republican
2016,22105,35,130710,26.78,Louisiana,Tangipahoa,Donald Trump,republican
2016,22109,25,113220,22.08,Louisiana,Terrebonne,Donald Trump,republican
2016,23005,20,292041,6.85,Maine,Cumberland,Hillary Clinton,democrat
2016,23019,15,151806,9.881032370262044,Maine,Penobscot,Donald Trump,republican
2016,23031,17,202343,8.401575542519385,Maine,York,Hillary Clinton,democrat
2016,24003,40,568346,7.04,Maryland,Anne Arundel,Hillary Clinton,democrat
2016,24005,98,831026,11.79,Maryland,Baltimore,Hillary Clinton,democrat
2016,24009,10,91251,10.95878401332588,Maryland,Calvert,Donald Trump,republican
2016,24015,11,102603,10.72093408574798,Maryland,Cecil,Donald Trump,republican
2016,24017,17,157705,10.779620176912589,Maryland,Charles,Hillary Clinton,democrat
2016,24021,12,247591,4.846702828454992,Maryland,Frederick,Donald Trump,republican
2016,24025,28,251032,11.15,Maryland,Harford,Donald Trump,republican
2016,24027,10,317233,3.152257173749263,Maryland,Howard,Hillary Clinton,democrat
2016,24031,29,1043863,2.78,Maryland,Montgomery,Hillary Clinton,democrat
2016,24033,119,908049,13.11,Maryland,Prince George's,Hillary Clinton,democrat
2016,24043,14,150292,9.315199744497379,Maryland,Washington,Donald Trump,republican
2016,24510,255,614664,41.49,Maryland,Baltimore City,Hillary Clinton,democrat
2016,25005,19,558324,3.4030419612984577,Massachusetts,Bristol,Hillary Clinton,democrat
2016,25009,30,779018,3.85,Massachusetts,Essex,Hillary Clinton,democrat
2016,25013,26,468467,5.55,Massachusetts,Hampden,Hillary Clinton,democrat
2016,25017,38,1589774,2.39,Massachusetts,Middlesex,Hillary Clinton,democrat
2016,25021,17,697181,2.4383911781875867,Massachusetts,Norfolk,Hillary Clinton,democrat
2016,25023,17,513565,3.3101944252431537,Massachusetts,Plymouth,Hillary Clinton,democrat
2016,25025,44,784230,5.61,Massachusetts,Suffolk,Hillary Clinton,democrat
2016,25027,28,819589,3.42,Massachusetts,Worcester,Hillary Clinton,democrat
2016,26021,16,154010,10.38893578339069,Michigan,Berrien,Donald Trump,republican
2016,26025,22,134386,16.37,Michigan,Calhoun,Donald Trump,republican
2016,26037,10,77888,12.838948233360723,Michigan,Clinton,Donald Trump,republican
2016,26045,14,109160,12.825210699890068,Michigan,Eaton,Donald Trump,republican
2016,26049,64,408615,15.66,Michigan,Genesee,Hillary Clinton,democrat
2016,26065,29,288051,10.07,Michigan,Ingham,Hillary Clinton,democrat
2016,26075,12,158460,7.572889057175312,Michigan,Jackson,Donald Trump,republican
2016,26077,25,261654,9.55,Michigan,Kalamazoo,Hillary Clinton,democrat
2016,26081,47,642173,7.32,Michigan,Kent,Donald Trump,republican
2016,26087,17,88340,19.243830654290242,Michigan,Lapeer,Donald Trump,republican
2016,26091,13,98504,13.197433606757086,Michigan,Lenawee,Donald Trump,republican
2016,26093,23,188624,12.19,Michigan,Livingston,Donald Trump,republican
2016,26099,87,867730,10.03,Michigan,Macomb,Donald Trump,republican
2016,26115,15,149208,10.053080263792827,Michigan,Monroe,Donald Trump,republican
2016,26121,25,173408,14.42,Michigan,Muskegon,Hillary Clinton,democrat
2016,26123,12,47938,25.032333430681298,Michigan,Newaygo,Donald Trump,republican
2016,26125,102,1243970,8.2,Michigan,Oakland,Hillary Clinton,democrat
2016,26139,10,282250,3.5429583702391496,Michigan,Ottawa,Donald Trump,republican
2016,26145,30,192326,15.6,Michigan,Saginaw,Donald Trump,republican
2016,26147,13,159587,8.146026932018273,Michigan,St. Clair,Donald Trump,republican
2016,26161,30,364709,8.23,Michigan,Washtenaw,Hillary Clinton,democrat
2016,26163,395,1749366,22.58,Michigan,Wayne,Hillary Clinton,democrat
2016,27003,24,345957,6.94,Minnesota,Anoka,Donald Trump,republican
2016,27037,30,417486,7.19,Minnesota,Dakota,Hillary Clinton,democrat
2016,27053,90,1232483,7.3,Minnesota,Hennepin,Hillary Clinton,democrat
2016,27111,12,58085,20.659378497030215,Minnesota,Otter Tail,Donald Trump,republican
2016,27123,37,540649,6.84,Minnesota,Ramsey,Hillary Clinton,democrat
2016,27137,16,199980,8.000800080008002,Minnesota,Saint Louis,Hillary Clinton,democrat
2016,27145,14,155652,8.994423457456378,Minnesota,Stearns,Donald Trump,republican
2016,27163,11,253117,4.345816361603528,Minnesota,Washington,Hillary Clinton,democrat
2016,28033,29,175611,16.51,Mississippi,DeSoto,Donald Trump,republican
2016,28035,14,75979,18.426144066123534,Mississippi,Forrest,Donald Trump,republican
2016,28045,12,46791,25.645957555940246,Mississippi,Hancock,Donald Trump,republican
2016,28047,43,203234,21.16,Mississippi,Harrison,Donald Trump,republican
2016,28049,75,241229,31.09,Mississippi,Hinds,Hillary Clinton,democrat
2016,28059,14,141241,9.912135994505844,Mississippi,Jackson,Donald Trump,republican
2016,28073,14,60914,22.983222247759134,Mississippi,Lamar,Donald Trump,republican
2016,28075,16,77755,20.5774548260562,Mississippi,Lauderdale,Donald Trump,republican
2016,28081,19,85381,22.25319450463218,Mississippi,Lee,Donald Trump,republican
2016,28083,13,29856,43.542336548767416,Mississippi,Leflore,Hillary Clinton,democrat
2016,28087,13,59602,21.81134861246267,Mississippi,Lowndes,Donald Trump,republican
2016,28089,16,105114,15.221568963220884,Mississippi,Madison,Donald Trump,republican
2016,28113,12,39667,30.25184662313762,Mississippi,Pike,Hillary Clinton,democrat
2016,28121,19,150228,12.64744255398461,Mississippi,Rankin,Donald Trump,republican
2016,28133,10,26407,37.86874692316431,Mississippi,Sunflower,Hillary Clinton,democrat
2016,28149,10,47140,21.213406873143825,Mississippi,Warren,Donald Trump,republican
2016,28151,13,47231,27.524295483898285,Mississippi,Washington,Hillary Clinton,democrat
2016,29019,14,176594,7.927789166109834,Missouri,Boone,Hillary Clinton,democrat
2016,29021,11,88938,12.36816658796015,Missouri,Buchanan,Donald Trump,republican
2016,29023,11,42739,25.737616696693888,Missouri,Butler,Donald Trump,republican
2016,29027,10,45078,22.1837703536093,Missouri,Callaway,Donald Trump,republican
2016,29031,16,78913,20.275493264734582,Missouri,Cape Girardeau,Donald Trump,republican
2016,29037,19,102845,18.47440322815888,Missouri,Cass,Donald Trump,republican
2016,29047,27,239085,11.29,Missouri,Clay,Donald Trump,republican
2016,29051,10,76631,13.04954913807728,Missouri,Cole,Donald Trump,republican
2016,29071,20,102838,19.45,Missouri,Franklin,Donald Trump,republican
2016,29077,24,288690,8.31,Missouri,Greene,Donald Trump,republican
2016,29095,185,691801,26.74,Missouri,Jackson,Donald Trump,republican
2016,29097,22,119111,18.47,Missouri,Jasper,Donald Trump,republican
2016,29099,37,224226,16.5,Missouri,Jefferson,Donald Trump,republican
2016,29109,10,38381,26.054558244964955,Missouri,Lawrence,Donald Trump,republican
2016,29113,11,55267,19.903378146090795,Missouri,Lincoln,Donald Trump,republican
2016,29145,13,58694,22.148771595052306,Missouri,Newton,Donald Trump,republican
2016,29165,19,98309,19.32681646644763,Missouri,Platte,Donald Trump,republican
2016,29169,10,52654,18.99190944657576,Missouri,Pulaski,Donald Trump,republican
2016,29183,43,390918,11.0,Missouri,St. Charles,Donald Trump,republican
2016,29189,176,998581,17.63,Missouri,St. Louis County,Hillary Clinton,democrat
2016,29209,15,31047,48.31384674847811,Missouri,Stone,Donald Trump,republican
2016,29213,14,54735,25.577783867726318,Missouri,Taney,Donald Trump,republican
2016,29510,150,311404,48.17,Missouri,St. Louis City,Hillary Clinton,democrat
2016,30013,10,81755,12.231667787902882,Montana,Cascade,Donald Trump,republican
2016,30029,17,98082,17.332436124875105,Montana,Flathead,Donald Trump,republican
2016,30031,19,104502,18.181470211096435,Montana,Gallatin,Hillary Clinton,democrat
2016,30049,14,67282,20.807942688980706,Montana,Lewis and Clark,Donald Trump,republican
2016,30063,24,116130,20.67,Montana,Missoula,Hillary Clinton,democrat
2016,30081,11,42088,26.1357156434138,Montana,Ravalli,Donald Trump,republican
2016,30093,11,34553,31.83515179579197,Montana,Silver Bow,Hillary Clinton,democrat
2016,30111,26,158437,16.41,Montana,Yellowstone,Donald Trump,republican
2016,31055,56,554995,10.09,Nebraska,Douglas,Hillary Clinton,democrat
2016,31109,28,309637,9.04,Nebraska,Lancaster,Hillary Clinton,democrat
2016,31153,13,179023,7.261636772928619,Nebraska,Sarpy,Donald Trump,republican
2016,32003,336,2155664,15.59,Nevada,Clark,Hillary Clinton,democrat
2016,32007,12,52168,23.00260696212237,Nevada,Elko,Donald Trump,republican
2016,32019,12,53179,22.565298332048364,Nevada,Lyon,Donald Trump,republican
2016,32023,10,43423,23.029270202427284,Nevada,Nye,Donald Trump,republican
2016,32031,85,453616,18.74,Nevada,Washoe,Hillary Clinton,democrat
2016,32510,12,54742,21.921011289320813,Nevada,Carson City,Donald Trump,republican
2016,33009,11,88888,12.375123751237513,New Hampshire,Grafton,Hillary Clinton,democrat
2016,33011,42,407761,10.3,New Hampshire,Hillsborough,Donald Trump,republican
2016,33013,13,148582,8.749377448143113,New Hampshire,Merrimack,Hillary Clinton,democrat
2016,33015,15,303251,4.946397538672585,New Hampshire,Rockingham,Donald Trump,republican
2016,33017,12,127428,9.417082587814296,New Hampshire,Strafford,Hillary Clinton,democrat
2016,33019,12,43004,27.904380987815085,New Hampshire,Sullivan,Donald Trump,republican
2016,34001,26,270991,9.59,New Jersey,Atlantic,Hillary Clinton,democrat
2016,34003,18,939151,1.9166246961351263,New Jersey,Bergen,Hillary Clinton,democrat
2016,34005,31,449284,6.9,New Jersey,Burlington,Hillary Clinton,democrat
2016,34007,57,510150,11.17,New Jersey,Camden,Hillary Clinton,democrat
2016,34011,11,153797,7.152285155107057,New Jersey,Cumberland,Hillary Clinton,democrat
2016,34013,110,796914,13.8,New Jersey,Essex,Hillary Clinton,democrat
2016,34015,13,292330,4.447029042520439,New Jersey,Gloucester,Donald Trump,republican
2016,34017,28,677983,4.13,New Jersey,Hudson,Hillary Clinton,democrat
2016,34019,11,124676,8.82286887612692,New Jersey,Hunterdon,Donald Trump,republican
2016,34021,32,371023,8.62,New Jersey,Mercer,Hillary Clinton,democrat
2016,34023,19,837073,2.269813982770917,New Jersey,Middlesex,Hillary Clinton,democrat
2016,34025,18,625846,2.8761069016978618,New Jersey,Monmouth,Donald Trump,republican
2016,34027,12,498423,2.4075935500568795,New Jersey,Morris,Donald Trump,republican
2016,34029,18,592497,3.037990065772485,New Jersey,Ocean,Donald Trump,republican
2016,34031,24,507945,4.72,New Jersey,Passaic,Hillary Clinton,democrat
2016,34039,25,555630,4.5,New Jersey,Union,Hillary Clinton,democrat
2016,35001,132,676953,19.5,New Mexico,Bernalillo,Hillary Clinton,democrat
2016,35005,16,65282,24.5090530314635,New Mexico,Chaves,Donald Trump,republican
2016,35013,26,214207,12.14,New Mexico,Dona Ana,Hillary Clinton,democrat
2016,35015,15,57621,26.032175769250795,New Mexico,Eddy,Donald Trump,republican
2016,35017,13,28280,45.96888260254597,New Mexico,Grant,Hillary Clinton,democrat
2016,35025,11,69749,15.770835424163787,New Mexico,Lea,Donald Trump,republican
2016,35029,10,24450,40.899795501022496,New Mexico,Luna,Donald Trump,republican
2016,35035,12,65410,18.34581868215869,New Mexico,Otero,Donald Trump,republican
2016,35043,20,142025,14.08,New Mexico,Sandoval,Hillary Clinton,democrat
2016,35045,21,115079,18.25,New Mexico,San Juan,Donald Trump,republican
2016,35049,29,148651,19.51,New Mexico,Santa Fe,Hillary Clinton,democrat
2016,35061,12,75626,15.8675587760823,New Mexico,Valencia,Donald Trump,republican
2016,36001,11,308846,3.561645609786107,New York,Albany,Hillary Clinton,democrat
2016,36005,72,1455720,4.95,New York,Bronx,Hillary Clinton,democrat
2016,36007,11,195334,5.631380097678847,New York,Broome,Donald Trump,republican
2016,36013,14,129504,10.810476896466518,New York,Chautauqua,Donald Trump,republican
2016,36021,11,60989,18.036039285772844,New York,Columbia,Hillary Clinton,democrat
2016,36027,18,294473,6.1126147388724945,New York,Dutchess,Hillary Clinton,democrat
2016,36029,67,921046,7.27,New York,Erie,Hillary Clinton,democrat
2016,36045,10,114006,8.771468168342016,New York,Jefferson,Donald Trump,republican
2016,36047,118,2629150,4.49,New York,Kings,Hillary Clinton,democrat
2016,36055,58,747727,7.76,New York,Monroe,Hillary Clinton,democrat
2016,36059,42,1361500,3.08,New York,Nassau,Hillary Clinton,democrat
2016,36061,25,1643734,1.52,New York,New York,Hillary Clinton,democrat
2016,36063,20,211758,9.44,New York,Niagara,Donald Trump,republican
2016,36065,14,231190,6.0556252433063715,New York,Oneida,Donald Trump,republican
2016,36067,42,466194,9.01,New York,Onondaga,Hillary Clinton,democrat
2016,36071,20,379210,5.27,New York,Orange,Donald Trump,republican
2016,36075,11,118987,9.244707405010631,New York,Oswego,Donald Trump,republican
2016,36081,45,2333054,1.93,New York,Queens,Hillary Clinton,democrat
2016,36085,13,476015,2.7310063758495007,New York,Richmond,Donald Trump,republican
2016,36091,12,227053,5.285109644003823,New York,Saratoga,Donald Trump,republican
2016,36093,13,154553,8.411354033891287,New York,Schenectady,Hillary Clinton,democrat
2016,36103,63,1492583,4.22,New York,Suffolk,Donald Trump,republican
2016,36111,10,179225,5.579578741804994,New York,Ulster,Hillary Clinton,democrat
2016,36119,27,974542,2.77,New York,Westchester,Hillary Clinton,democrat
2016,37001,19,159688,11.898201492911177,North Carolina,Alamance,Donald Trump,republican
2016,37003,12,37428,32.06155819172812,North Carolina,Alexander,Donald Trump,republican
2016,37017,10,33741,29.63753297175543,North Carolina,Bladen,Donald Trump,republican
2016,37019,10,126953,7.876930832670358,North Carolina,Brunswick,Donald Trump,republican
2016,37021,35,256088,13.67,North Carolina,Buncombe,Hillary Clinton,democrat
2016,37023,16,88851,18.00767577179773,North Carolina,Burke,Donald Trump,republican
2016,37025,16,201590,7.936901632025398,North Carolina,Cabarrus,Donald Trump,republican
2016,37027,14,81449,17.188670210806762,North Carolina,Caldwell,Donald Trump,republican
2016,37035,25,156459,15.98,North Carolina,Catawba,Donald Trump,republican
2016,37045,17,97144,17.499794120069176,North Carolina,Cleveland,Donald Trump,republican
2016,37047,12,56505,21.23705866737457,North Carolina,Columbus,Donald Trump,republican
2016,37051,65,327127,19.87,North Carolina,Cumberland,Hillary Clinton,democrat
2016,37057,22,164926,13.34,North Carolina,Davidson,Donald Trump,republican
2016,37063,48,306212,15.68,North Carolina,Durham,Hillary Clinton,democrat
2016,37065,11,53318,20.630931392775423,North Carolina,Edgecombe,Hillary Clinton,democrat
2016,37067,40,371511,10.77,North Carolina,Forsyth,Hillary Clinton,democrat
